seq,lob_time,t_send,t_reflex,t_fpga,latency_gap_ns,reflex_act,fpga_score,final_dec
3079,34412.715558063,164341538704959,164341538718454,0,-1,TAKE_LIQUIDITY,0.0,BUY
3080,34412.715558063,164341558740859,164341558769112,0,-1,TAKE_LIQUIDITY,0.0,BUY
3081,34412.715558063,164341578754977,164341578764736,0,-1,TAKE_LIQUIDITY,0.0,BUY
3082,34412.715645856,164341598789133,164341598816475,0,-1,TAKE_LIQUIDITY,0.0,BUY
3083,34412.715860158,164341618833809,164341618867232,0,-1,TAKE_LIQUIDITY,0.0,BUY
3084,34412.716527048,164341638873746,164341638907019,0,-1,TAKE_LIQUIDITY,0.0,BUY
3085,34412.716662556,164341658917210,164341658942427,0,-1,TAKE_LIQUIDITY,0.0,BUY
3086,34412.716747023,164341678932591,164341678944013,0,-1,TAKE_LIQUIDITY,0.0,BUY
3087,34412.716778945,164341698955887,164341698971727,0,-1,TAKE_LIQUIDITY,0.0,BUY
3088,34412.716871484,164341718980776,164341718996175,0,-1,TAKE_LIQUIDITY,0.0,BUY
3089,34412.71687725,164341739004863,164341739024179,0,-1,TAKE_LIQUIDITY,0.0,BUY
3090,34412.734459577,164341759044389,164341759077522,0,-1,TAKE_LIQUIDITY,0.0,BUY
3091,34412.734545787,164341779080870,164341779110415,0,-1,TAKE_LIQUIDITY,0.0,BUY
3092,34412.734695982,164341799095049,164341799104306,0,-1,TAKE_LIQUIDITY,0.0,BUY
3093,34412.746044767,164341819120709,164341819139765,0,-1,TAKE_LIQUIDITY,0.0,BUY
3094,34412.809014401,164341839143965,164341839162640,0,-1,TAKE_LIQUIDITY,0.0,BUY
3095,34412.809014401,164341859157562,164341859167150,0,-1,TAKE_LIQUIDITY,0.0,BUY
3096,34412.809096144,164341879179576,164341879195526,0,-1,TAKE_LIQUIDITY,0.0,BUY
3097,34412.809622607,164341899192843,164341899204204,0,-1,TAKE_LIQUIDITY,0.0,BUY
3098,34412.83814363,164341919217251,164341919234273,0,-1,TAKE_LIQUIDITY,0.0,BUY
3099,34412.843014946,164341939244895,164341939266075,0,-1,TAKE_LIQUIDITY,0.0,BUY
3100,34412.848443251,164341959260075,164341959272679,0,-1,TAKE_LIQUIDITY,0.0,BUY
3101,34412.849215131,164341979334567,164341979352862,0,-1,TAKE_LIQUIDITY,0.0,BUY
3102,34412.849215131,164341999377300,164341999411824,0,-1,TAKE_LIQUIDITY,0.0,BUY
3103,34412.849228377,164342019430922,164342019468162,0,-1,TAKE_LIQUIDITY,0.0,BUY
3104,34412.849228377,164342039472402,164342039505314,0,-1,TAKE_LIQUIDITY,0.0,BUY
3105,34412.849244444,164342059509835,164342059541324,0,-1,TAKE_LIQUIDITY,0.0,BUY
3106,34412.849322462,164342079548549,164342079576011,0,-1,TAKE_LIQUIDITY,0.0,BUY
3107,34412.849428056,164342099583006,164342099606871,0,-1,TAKE_LIQUIDITY,0.0,BUY
3108,34413.110948686,164342119629375,164342119656957,0,-1,TAKE_LIQUIDITY,0.0,BUY
3109,34413.111022727,164342139673660,164342139711111,0,-1,TAKE_LIQUIDITY,0.0,BUY
3110,34413.121844764,164342159719499,164342159755035,0,-1,TAKE_LIQUIDITY,0.0,BUY
3111,34413.121847177,164342179838153,164342179879260,0,-1,TAKE_LIQUIDITY,0.0,BUY
3112,34413.266282975,164342199892327,164342199938694,0,-1,TAKE_LIQUIDITY,0.0,BUY
3113,34413.331707235,164342219952672,164342219994401,0,-1,TAKE_LIQUIDITY,0.0,BUY
3114,34413.342644055,164342240004892,164342240045559,0,-1,TAKE_LIQUIDITY,0.0,BUY
3115,34413.399709686,164342260057253,164342260096266,0,-1,TAKE_LIQUIDITY,0.0,BUY
3116,34413.400503967,164342280108822,164342280147304,0,-1,TAKE_LIQUIDITY,0.0,BUY
3117,34413.593332316,164342300159819,164342300199344,0,-1,TAKE_LIQUIDITY,0.0,BUY
3118,34413.813834959,164342320228500,164342320290366,0,-1,TAKE_LIQUIDITY,0.0,BUY
3119,34413.813855405,164342340281953,164342340316227,0,-1,TAKE_LIQUIDITY,0.0,BUY
3120,34413.990457775,164342360321690,164342360353850,0,-1,TAKE_LIQUIDITY,0.0,BUY
3121,34414.097692857,164342380360034,164342380388647,0,-1,TAKE_LIQUIDITY,0.0,BUY
3122,34414.21565387,164342400397676,164342400415470,0,-1,TAKE_LIQUIDITY,0.0,BUY
3123,34414.469894357,164342420431833,164342420458593,0,-1,TAKE_LIQUIDITY,0.0,BUY
3124,34415.621528071,164342440475517,164342440507917,0,-1,TAKE_LIQUIDITY,0.0,BUY
3125,34415.956790293,164342460521214,164342460562833,0,-1,TAKE_LIQUIDITY,0.0,BUY
3126,34415.956888422,164342480559498,164342480582391,0,-1,TAKE_LIQUIDITY,0.0,BUY
3127,34415.990059551,164342500580079,164342500592292,0,-1,TAKE_LIQUIDITY,0.0,BUY
3128,34416.001747506,164342520624024,164342520656835,0,-1,TAKE_LIQUIDITY,0.0,BUY
3129,34416.006977556,164342540654172,164342540675823,0,-1,TAKE_LIQUIDITY,0.0,BUY
3130,34416.23876442,164342560675314,164342560686255,0,-1,TAKE_LIQUIDITY,0.0,BUY
3131,34416.238919574,164342580702277,164342580718567,0,-1,TAKE_LIQUIDITY,0.0,BUY
3132,34416.508297236,164342600716846,164342600727897,0,-1,TAKE_LIQUIDITY,0.0,BUY
3133,34416.508298357,164342620739501,164342620754189,0,-1,TAKE_LIQUIDITY,0.0,BUY
3134,34416.616432394,164342640758629,164342640773056,0,-1,TAKE_LIQUIDITY,0.0,BUY
3135,34416.616432394,164342660780452,164342660791683,0,-1,TAKE_LIQUIDITY,0.0,BUY
3136,34416.616432394,164342680800572,164342680812344,0,-1,TAKE_LIQUIDITY,0.0,BUY
3137,34416.616516208,164342700815482,164342700825591,0,-1,TAKE_LIQUIDITY,0.0,BUY
3138,34416.616595919,164342720842856,164342720862533,0,-1,TAKE_LIQUIDITY,0.0,BUY
3139,34416.892034355,164342740866993,164342740881871,0,-1,TAKE_LIQUIDITY,0.0,BUY
3140,34416.970285659,164342760893174,164342760911368,0,-1,TAKE_LIQUIDITY,0.0,BUY
3141,34417.133205242,164342780915057,164342780925808,0,-1,TAKE_LIQUIDITY,0.0,BUY
3142,34417.169765336,164342800932552,164342800942631,0,-1,TAKE_LIQUIDITY,0.0,BUY
3143,34417.349259132,164342820956680,164342820972770,0,-1,TAKE_LIQUIDITY,0.0,BUY
3144,34417.349428509,164342840978543,164342840993050,0,-1,TAKE_LIQUIDITY,0.0,BUY
3145,34417.360487937,164342860992602,164342861002921,0,-1,TAKE_LIQUIDITY,0.0,BUY
3146,34417.957618255,164342881004817,164342881014204,0,-1,TAKE_LIQUIDITY,0.0,BUY
3147,34417.957742717,164342901026529,164342901040756,0,-1,TAKE_LIQUIDITY,0.0,BUY
3148,34417.957751678,164342921046810,164342921059493,0,-1,TAKE_LIQUIDITY,0.0,BUY
3149,34417.957767024,164342941064465,164342941074253,0,-1,TAKE_LIQUIDITY,0.0,BUY
3150,34417.95924772,164342961098781,164342961115092,0,-1,TAKE_LIQUIDITY,0.0,BUY
3151,34417.963639473,164342981116286,164342981127297,0,-1,TAKE_LIQUIDITY,0.0,BUY
3152,34419.147110559,164343001135024,164343001147046,0,-1,TAKE_LIQUIDITY,0.0,BUY
3153,34419.149969381,164343021157328,164343021172476,0,-1,TAKE_LIQUIDITY,0.0,BUY
3154,34419.573372796,164343041170304,164343041180934,0,-1,TAKE_LIQUIDITY,0.0,BUY
3155,34419.573457068,164343061187969,164343061201304,0,-1,TAKE_LIQUIDITY,0.0,BUY
3156,34419.574260419,164343081199513,164343081210123,0,-1,TAKE_LIQUIDITY,0.0,BUY
3157,34419.574849108,164343101219062,164343101232106,0,-1,TAKE_LIQUIDITY,0.0,BUY
3158,34419.577244245,164343121246035,164343121260542,0,-1,TAKE_LIQUIDITY,0.0,BUY
3159,34419.578964453,164343141261586,164343141271034,0,-1,TAKE_LIQUIDITY,0.0,BUY
3160,34419.581908572,164343161282457,164343161294640,0,-1,TAKE_LIQUIDITY,0.0,BUY
3161,34419.596714126,164343181295123,164343181303299,0,-1,TAKE_LIQUIDITY,0.0,BUY
3162,34419.59770704,164343201311045,164343201321515,0,-1,TAKE_LIQUIDITY,0.0,BUY
3163,34419.597712773,164343221323220,164343221331486,0,-1,TAKE_LIQUIDITY,0.0,BUY
3164,34419.600743828,164343241339072,164343241350714,0,-1,TAKE_LIQUIDITY,0.0,BUY
3165,34419.601235265,164343261352289,164343261362809,0,-1,TAKE_LIQUIDITY,0.0,BUY
3166,34419.601239595,164343281380945,164343281399740,0,-1,TAKE_LIQUIDITY,0.0,BUY
3167,34419.601255591,164343301402968,164343301417786,0,-1,TAKE_LIQUIDITY,0.0,BUY
3168,34419.60127767,164343321441763,164343321462242,0,-1,TAKE_LIQUIDITY,0.0,BUY
3169,34419.60127767,164343341466101,164343341480438,0,-1,TAKE_LIQUIDITY,0.0,BUY
3170,34419.603585105,164343361490078,164343361504666,0,-1,TAKE_LIQUIDITY,0.0,BUY
3171,34419.603585105,164343381518824,164343381538561,0,-1,TAKE_LIQUIDITY,0.0,BUY
3172,34419.603657317,164343401533915,164343401543713,0,-1,TAKE_LIQUIDITY,0.0,BUY
3173,34419.603802658,164343421556058,164343421571387,0,-1,TAKE_LIQUIDITY,0.0,BUY
3174,34419.603884029,164343441576168,164343441591988,0,-1,TAKE_LIQUIDITY,0.0,BUY
3175,34419.604237843,164343461591449,164343461601859,0,-1,TAKE_LIQUIDITY,0.0,BUY
3176,34419.604238187,164343481610216,164343481622700,0,-1,TAKE_LIQUIDITY,0.0,BUY
3177,34419.60491688,164343501624295,164343501634524,0,-1,TAKE_LIQUIDITY,0.0,BUY
3178,34419.60530075,164343521651117,164343521668139,0,-1,TAKE_LIQUIDITY,0.0,BUY
3179,34419.605823006,164343541675195,164343541690664,0,-1,TAKE_LIQUIDITY,0.0,BUY
3180,34419.609245264,164343561689574,164343561702749,0,-1,TAKE_LIQUIDITY,0.0,BUY
3181,34419.615316469,164343581700977,164343581710505,0,-1,TAKE_LIQUIDITY,0.0,BUY
3182,34419.615413166,164343601720817,164343601734603,0,-1,TAKE_LIQUIDITY,0.0,BUY
3183,34419.615499961,164343621740506,164343621753921,0,-1,TAKE_LIQUIDITY,0.0,BUY
3184,34419.615608587,164343641755957,164343641766256,0,-1,TAKE_LIQUIDITY,0.0,BUY
3185,34419.615917281,164343661779092,164343661794301,0,-1,TAKE_LIQUIDITY,0.0,BUY
3186,34419.616851405,164343681793612,164343681804833,0,-1,TAKE_LIQUIDITY,0.0,BUY
3187,34419.62870396,164343701815715,164343701831425,0,-1,TAKE_LIQUIDITY,0.0,BUY
3188,34419.636533211,164343721850713,164343721871853,0,-1,TAKE_LIQUIDITY,0.0,BUY
3189,34419.637395615,164343741867367,164343741879830,0,-1,TAKE_LIQUIDITY,0.0,BUY
3190,34419.639146927,164343761889891,164343761905540,0,-1,TAKE_LIQUIDITY,0.0,BUY
3191,34419.640678281,164343781902196,164343781912145,0,-1,TAKE_LIQUIDITY,0.0,BUY
3192,34419.641802881,164343801921645,164343801935481,0,-1,TAKE_LIQUIDITY,0.0,BUY
3193,34419.642791707,164343821947375,164343821967042,0,-1,TAKE_LIQUIDITY,0.0,BUY
3194,34419.644552058,164343841960923,164343841969128,0,-1,TAKE_LIQUIDITY,0.0,BUY
3195,34419.6456368,164343861975703,164343861985241,0,-1,TAKE_LIQUIDITY,0.0,BUY
3196,34419.649785339,164343881986445,164343881993739,0,-1,TAKE_LIQUIDITY,0.0,BUY
3197,34419.650094554,164343902001555,164343902010572,0,-1,TAKE_LIQUIDITY,0.0,BUY
3198,34419.651815438,164343922012137,164343922019421,0,-1,TAKE_LIQUIDITY,0.0,BUY
3199,34419.652325508,164343942030113,164343942041515,0,-1,TAKE_LIQUIDITY,0.0,BUY
3200,34419.652488916,164343962050644,164343962063508,0,-1,TAKE_LIQUIDITY,0.0,BUY
3201,34419.653057669,164343982097143,164343982109126,0,-1,TAKE_LIQUIDITY,0.0,BUY
3202,34419.653160354,164344002119688,164344002131800,0,-1,TAKE_LIQUIDITY,0.0,BUY
3203,34419.653527261,164344022163222,164344022197015,0,-1,TAKE_LIQUIDITY,0.0,BUY
3204,34419.653809094,164344042203149,164344042226352,0,-1,TAKE_LIQUIDITY,0.0,BUY
3205,34419.654206443,164344062238798,164344062264195,0,-1,TAKE_LIQUIDITY,0.0,BUY
3206,34419.656486832,164344082282812,164344082308260,0,-1,TAKE_LIQUIDITY,0.0,BUY
3207,34419.65830969,164344102321206,164344102347516,0,-1,TAKE_LIQUIDITY,0.0,BUY
3208,34419.658556151,164344122362165,164344122387453,0,-1,TAKE_LIQUIDITY,0.0,BUY
3209,34419.659530675,164344142386894,164344142403064,0,-1,TAKE_LIQUIDITY,0.0,BUY
3210,34419.660421929,164344162404449,164344162414187,0,-1,TAKE_LIQUIDITY,0.0,BUY
3211,34419.660742365,164344182476947,164344182492366,0,-1,TAKE_LIQUIDITY,0.0,BUY
3212,34419.6610889,164344202491457,164344202501495,0,-1,TAKE_LIQUIDITY,0.0,BUY
3213,34419.662376654,164344222516135,164344222533858,0,-1,TAKE_LIQUIDITY,0.0,BUY
3214,34419.664834074,164344242537768,164344242553798,0,-1,TAKE_LIQUIDITY,0.0,BUY
3215,34419.665271933,164344262566764,164344262585620,0,-1,TAKE_LIQUIDITY,0.0,BUY
3216,34419.665927463,164344282580943,164344282590381,0,-1,TAKE_LIQUIDITY,0.0,BUY
3217,34419.666452733,164344302603337,164344302615269,0,-1,TAKE_LIQUIDITY,0.0,BUY
3218,34419.666787263,164344322636692,164344322656429,0,-1,TAKE_LIQUIDITY,0.0,BUY
3219,34419.668672437,164344342651201,164344342661220,0,-1,TAKE_LIQUIDITY,0.0,BUY
3220,34419.670270371,164344362669237,164344362682342,0,-1,TAKE_LIQUIDITY,0.0,BUY
3221,34419.670925979,164344382683015,164344382692803,0,-1,TAKE_LIQUIDITY,0.0,BUY
3222,34419.671391988,164344402707012,164344402725988,0,-1,TAKE_LIQUIDITY,0.0,BUY
3223,34419.671924513,164344422723055,164344422733654,0,-1,TAKE_LIQUIDITY,0.0,BUY
3224,34419.672042945,164344442733496,164344442742593,0,-1,TAKE_LIQUIDITY,0.0,BUY
3225,34419.672386192,164344462748376,164344462758846,0,-1,TAKE_LIQUIDITY,0.0,BUY
3226,34419.673051677,164344482756914,164344482763817,0,-1,TAKE_LIQUIDITY,0.0,BUY
3227,34419.673661069,164344502773598,164344502783907,0,-1,TAKE_LIQUIDITY,0.0,BUY
3228,34419.675215921,164344522800280,164344522818124,0,-1,TAKE_LIQUIDITY,0.0,BUY
3229,34419.676667706,164344542817955,164344542828305,0,-1,TAKE_LIQUIDITY,0.0,BUY
3230,34419.676922275,164344562848314,164344562870246,0,-1,TAKE_LIQUIDITY,0.0,BUY
3231,34419.67845635,164344582859838,164344582868565,0,-1,TAKE_LIQUIDITY,0.0,BUY
3232,34419.680088857,164344602878766,164344602891039,0,-1,TAKE_LIQUIDITY,0.0,BUY
3233,34419.682949342,164344622897894,164344622912581,0,-1,TAKE_LIQUIDITY,0.0,BUY
3234,34419.684569946,164344642909909,164344642918805,0,-1,TAKE_LIQUIDITY,0.0,BUY
3235,34419.696020456,164344662921673,164344662931361,0,-1,TAKE_LIQUIDITY,0.0,BUY
3236,34419.697001739,164344682938707,164344682950699,0,-1,TAKE_LIQUIDITY,0.0,BUY
3237,34419.697656178,164344702951253,164344702960079,0,-1,TAKE_LIQUIDITY,0.0,BUY
3238,34419.697697777,164344722975570,164344722993915,0,-1,TAKE_LIQUIDITY,0.0,BUY
3239,34419.698469281,164344742999738,164344743011790,0,-1,TAKE_LIQUIDITY,0.0,BUY
3240,34419.699129175,164344763016051,164344763025077,0,-1,TAKE_LIQUIDITY,0.0,BUY
3241,34419.702846487,164344783031852,164344783043043,0,-1,TAKE_LIQUIDITY,0.0,BUY
3242,34419.703717961,164344803044889,164344803054056,0,-1,TAKE_LIQUIDITY,0.0,BUY
3243,34419.704692994,164344823065119,164344823079576,0,-1,TAKE_LIQUIDITY,0.0,BUY
3244,34419.707987086,164344843086992,164344843101660,0,-1,TAKE_LIQUIDITY,0.0,BUY
3245,34419.711951459,164344863099969,164344863109967,0,-1,TAKE_LIQUIDITY,0.0,BUY
3246,34419.713700514,164344883116702,164344883127693,0,-1,TAKE_LIQUIDITY,0.0,BUY
3247,34419.717413117,164344903129839,164344903140048,0,-1,TAKE_LIQUIDITY,0.0,BUY
3248,34419.718985956,164344923151632,164344923167121,0,-1,TAKE_LIQUIDITY,0.0,BUY
3249,34419.719662116,164344943171962,164344943186670,0,-1,TAKE_LIQUIDITY,0.0,BUY
3250,34419.726019257,164344963187744,164344963196851,0,-1,TAKE_LIQUIDITY,0.0,BUY
3251,34419.727401504,164344983201702,164344983213114,0,-1,TAKE_LIQUIDITY,0.0,BUY
3252,34419.727401504,164345003222093,164345003236329,0,-1,TAKE_LIQUIDITY,0.0,BUY
3253,34419.72909196,164345023243184,164345023258393,0,-1,TAKE_LIQUIDITY,0.0,BUY
3254,34419.730034022,164345043255860,164345043265288,0,-1,TAKE_LIQUIDITY,0.0,BUY
3255,34419.730595054,164345063275620,164345063287071,0,-1,TAKE_LIQUIDITY,0.0,BUY
3256,34419.730707943,164345083287925,164345083296691,0,-1,TAKE_LIQUIDITY,0.0,BUY
3257,34419.730800977,164345103308846,164345103324395,0,-1,TAKE_LIQUIDITY,0.0,BUY
3258,34419.730886831,164345123329387,164345123344736,0,-1,TAKE_LIQUIDITY,0.0,BUY
3259,34419.730922589,164345143341261,164345143350348,0,-1,TAKE_LIQUIDITY,0.0,BUY
3260,34419.730963037,164345163377161,164345163402999,0,-1,TAKE_LIQUIDITY,0.0,BUY
3261,34419.758008476,164345183390288,164345183399986,0,-1,TAKE_LIQUIDITY,0.0,BUY
3262,34419.759281667,164345203432559,164345203459059,0,-1,TAKE_LIQUIDITY,0.0,BUY
3263,34419.759548217,164345223479599,164345223511209,0,-1,TAKE_LIQUIDITY,0.0,BUY
3264,34419.759548217,164345243514387,164345243541107,0,-1,TAKE_LIQUIDITY,0.0,BUY
3265,34419.75964338,164345263541660,164345263562369,0,-1,TAKE_LIQUIDITY,0.0,BUY
3266,34419.759666953,164345283564866,164345283581848,0,-1,TAKE_LIQUIDITY,0.0,BUY
3267,34419.759810316,164345303594153,164345303617256,0,-1,TAKE_LIQUIDITY,0.0,BUY
3268,34419.857341735,164345323651272,164345323677672,0,-1,TAKE_LIQUIDITY,0.0,BUY
3269,34419.863883892,164345343669108,164345343681270,0,-1,TAKE_LIQUIDITY,0.0,BUY
3270,34419.863965204,164345363681814,164345363690861,0,-1,TAKE_LIQUIDITY,0.0,BUY
3271,34419.864267558,164345383706632,164345383721941,0,-1,TAKE_LIQUIDITY,0.0,BUY
3272,34420.034733498,164345403720510,164345403730880,0,-1,TAKE_LIQUIDITY,0.0,BUY
3273,34420.034744523,164345423742985,164345423760077,0,-1,TAKE_LIQUIDITY,0.0,BUY
3274,34420.035965194,164345443763385,164345443777452,0,-1,TAKE_LIQUIDITY,0.0,BUY
3275,34420.036659591,164345463776903,164345463787633,0,-1,TAKE_LIQUIDITY,0.0,BUY
3276,34420.0385351,164345483810147,164345483836016,0,-1,TAKE_LIQUIDITY,0.0,BUY
3277,34420.038540745,164345503830728,164345503847399,0,-1,TAKE_LIQUIDITY,0.0,BUY
3278,34420.039205728,164345523854224,164345523872689,0,-1,TAKE_LIQUIDITY,0.0,BUY
3279,34420.04196169,164345543873703,164345543887869,0,-1,TAKE_LIQUIDITY,0.0,BUY
3280,34420.041963205,164345563887300,164345563897009,0,-1,TAKE_LIQUIDITY,0.0,BUY
3281,34420.04868236,164345583907090,164345583923030,0,-1,TAKE_LIQUIDITY,0.0,BUY
3282,34420.061445252,164345603920627,164345603930456,0,-1,TAKE_LIQUIDITY,0.0,BUY
3283,34420.164196438,164345623943763,164345623959823,0,-1,TAKE_LIQUIDITY,0.0,BUY
3284,34420.167822828,164345643965706,164345643978460,0,-1,TAKE_LIQUIDITY,0.0,BUY
3285,34420.167896152,164345663978021,164345663987259,0,-1,TAKE_LIQUIDITY,0.0,BUY
3286,34420.167944566,164345683994915,164345684006958,0,-1,TAKE_LIQUIDITY,0.0,BUY
3287,34420.27901322,164345704007902,164345704017530,0,-1,TAKE_LIQUIDITY,0.0,BUY
3288,34420.319370013,164345724030186,164345724046426,0,-1,TAKE_LIQUIDITY,0.0,BUY
3289,34420.383364767,164345744043904,164345744053592,0,-1,TAKE_LIQUIDITY,0.0,BUY
3290,34420.383473773,164345764069724,164345764088239,0,-1,TAKE_LIQUIDITY,0.0,BUY
3291,34420.526863271,164345784082961,164345784091527,0,-1,TAKE_LIQUIDITY,0.0,BUY
3292,34420.526994063,164345804102410,164345804116216,0,-1,TAKE_LIQUIDITY,0.0,BUY
3293,34420.530208159,164345824125946,164345824142377,0,-1,TAKE_LIQUIDITY,0.0,BUY
3294,34420.534376996,164345844138602,164345844147959,0,-1,TAKE_LIQUIDITY,0.0,BUY
3295,34420.542722631,164345864158842,164345864172568,0,-1,TAKE_LIQUIDITY,0.0,BUY
3296,34420.542961663,164345884171889,164345884181166,0,-1,TAKE_LIQUIDITY,0.0,BUY
3297,34420.564339532,164345904193842,164345904208519,0,-1,TAKE_LIQUIDITY,0.0,BUY
3298,34420.784330607,164345924218190,164345924235592,0,-1,TAKE_LIQUIDITY,0.0,BUY
3299,34420.977835503,164345944236616,164345944248378,0,-1,TAKE_LIQUIDITY,0.0,BUY
3300,34420.977836405,164345964260924,164345964281252,0,-1,TAKE_LIQUIDITY,0.0,BUY
3301,34421.03668641,164345984303156,164345984312493,0,-1,TAKE_LIQUIDITY,0.0,BUY
3302,34421.410126544,164346004351699,164346004388057,0,-1,TAKE_LIQUIDITY,0.0,BUY
3303,34421.410126544,164346024394311,164346024428104,0,-1,TAKE_LIQUIDITY,0.0,BUY
3304,34421.410216721,164346044421895,164346044443866,0,-1,TAKE_LIQUIDITY,0.0,BUY
3305,34421.4102623,164346064447485,164346064467082,0,-1,TAKE_LIQUIDITY,0.0,BUY
3306,34421.410468648,164346084482402,164346084507009,0,-1,TAKE_LIQUIDITY,0.0,BUY
3307,34421.628997807,164346104522941,164346104552827,0,-1,TAKE_LIQUIDITY,0.0,BUY
3308,34421.628997807,164346124564511,164346124597593,0,-1,TAKE_LIQUIDITY,0.0,BUY
3309,34421.628997807,164346144591914,164346144611351,0,-1,TAKE_LIQUIDITY,0.0,BUY
3310,34421.628997807,164346164612305,164346164627173,0,-1,TAKE_LIQUIDITY,0.0,BUY
3311,34421.629086223,164346184683761,164346184699040,0,-1,TAKE_LIQUIDITY,0.0,BUY
3312,34421.629142232,164346204699673,164346204710463,0,-1,TAKE_LIQUIDITY,0.0,BUY
3313,34421.633340062,164346224723790,164346224743808,0,-1,TAKE_LIQUIDITY,0.0,BUY
3314,34421.633411902,164346244763497,164346244795056,0,-1,TAKE_LIQUIDITY,0.0,BUY
3315,34421.634154622,164346264803234,164346264827339,0,-1,TAKE_LIQUIDITY,0.0,BUY
3316,34422.456833066,164346284834023,164346284855163,0,-1,TAKE_LIQUIDITY,0.0,BUY
3317,34423.014040267,164346304848382,164346304857810,0,-1,TAKE_LIQUIDITY,0.0,BUY
3318,34423.015676632,164346324865387,164346324876808,0,-1,TAKE_LIQUIDITY,0.0,BUY
3319,34423.374564749,164346344887871,164346344901707,0,-1,TAKE_LIQUIDITY,0.0,BUY
3320,34423.760114365,164346364912008,164346364926706,0,-1,TAKE_LIQUIDITY,0.0,BUY
3321,34423.760114365,164346384938650,164346384956845,0,-1,TAKE_LIQUIDITY,0.0,BUY
3322,34423.76023508,164346404951286,164346404959852,0,-1,TAKE_LIQUIDITY,0.0,BUY
3323,34423.896099072,164346424974131,164346424991053,0,-1,TAKE_LIQUIDITY,0.0,BUY
3324,34424.967887347,164346444988049,164346444997307,0,-1,TAKE_LIQUIDITY,0.0,BUY
3325,34424.96790709,164346465007658,164346465022787,0,-1,TAKE_LIQUIDITY,0.0,BUY
3326,34425.152727314,164346485023751,164346485034932,0,-1,TAKE_LIQUIDITY,0.0,BUY
3327,34425.296005947,164346505051455,164346505066483,0,-1,TAKE_LIQUIDITY,0.0,BUY
3328,34425.298169293,164346525095660,164346525126528,0,-1,TAKE_LIQUIDITY,0.0,BUY
3329,34425.299029667,164346545109969,164346545120058,0,-1,TAKE_LIQUIDITY,0.0,BUY
3330,34425.301654628,164346565136851,164346565155476,0,-1,TAKE_LIQUIDITY,0.0,BUY
3331,34425.301658295,164346585151231,164346585161760,0,-1,TAKE_LIQUIDITY,0.0,BUY
3332,34425.302124593,164346605179045,164346605200064,0,-1,TAKE_LIQUIDITY,0.0,BUY
3333,34425.302660069,164346625206008,164346625225224,0,-1,TAKE_LIQUIDITY,0.0,BUY
3334,34425.303567449,164346645222821,164346645235134,0,-1,TAKE_LIQUIDITY,0.0,BUY
3335,34425.304265301,164346665266075,164346665304877,0,-1,TAKE_LIQUIDITY,0.0,BUY
3336,34425.30598258,164346685312193,164346685343281,0,-1,TAKE_LIQUIDITY,0.0,BUY
3337,34425.306448165,164346705358743,164346705392596,0,-1,TAKE_LIQUIDITY,0.0,BUY
3338,34425.30714821,164346725399441,164346725421142,0,-1,TAKE_LIQUIDITY,0.0,BUY
3339,34425.307977003,164346745415574,164346745426985,0,-1,TAKE_LIQUIDITY,0.0,BUY
3340,34425.309443507,164346765449640,164346765466551,0,-1,TAKE_LIQUIDITY,0.0,BUY
3341,34425.309523401,164346785469719,164346785482974,0,-1,TAKE_LIQUIDITY,0.0,BUY
3342,34425.309573803,164346805498876,164346805521589,0,-1,TAKE_LIQUIDITY,0.0,BUY
3343,34425.311319194,164346825542490,164346825562648,0,-1,TAKE_LIQUIDITY,0.0,BUY
3344,34425.312242887,164346845577007,164346845600421,0,-1,TAKE_LIQUIDITY,0.0,BUY
